'Planner', 'Visualization',Simulation_Time,'Max nr of acs in grid', 'dt', 'Nr Spawned acs', 'Avg nr of acs in grid',Mean t CBS',Max_t_alg, 'Total time',Average_route_time_per_ac,Max_route_time_per_ac,'Average route length per ac','Max route length per ac',,,CoV TTT,CoV ARA,CoV MRT,CoV MAT,,,,,
Prioritized,FALSE,167.5,4,0.5,80,3.67761194,0.015872599,0.04291749,7.844335794,8.2,13,16.4,26,,6,128.2096774,8.777195341,12.61290323,0.120434376,,,,,
Prioritized,FALSE,186.5,4,0.5,80,3.63002681,0.02004205,0.081837893,6.284235716,8.9625,13,17.925,26,,,,,,,,,,,
Prioritized,FALSE,171,4,0.5,80,3.707602339,0.014110736,0.060837269,5.913371325,8.425,12,16.85,24,,2,348.15,8.780895062,12.13333333,0.058912206,,343.4333333,8.700625,12.26666667,0.093227085
Prioritized,FALSE,180.5,4,0.5,80,3.717451524,0.015040613,0.059945583,5.203623772,8.8875,12,17.775,24,,4,182.5666667,8.754549897,12.45,0.077680421,,183.8870968,8.825007467,12.27419355,0.66887261
Prioritized,FALSE,189.5,4,0.5,80,3.538258575,0.015720972,0.037903309,5.173927546,8.88125,12,17.7625,24,,6,128.2096774,8.777195341,12.61290323,0.120434376,,128.3064516,8.835294703,12.61290323,4.058738331
Prioritized,FALSE,186.5,4,0.5,81,3.662198391,0.016738355,0.092753172,5.314550638,8.932098765,12,17.86419753,24,,,,,,,,,,,
Prioritized,FALSE,177,4,0.5,80,3.542372881,0.014038176,0.063860416,5.116189718,8.3375,12.5,16.675,25,,2,350.9,8.771118827,12.61666667,0.008064373,,,,,
Prioritized,FALSE,188.5,4,0.5,80,3.522546419,0.016994694,0.179528475,5.466602325,8.8,13,17.6,26,,4,198.05,9.113153292,14.9,0.005417562,,,,,
Prioritized,FALSE,182.5,4,0.5,80,3.55890411,0.01402258,0.040899515,5.066728115,8.61875,12,17.2375,24,,6,149.03125,9.338102334,16.3125,0.026472151,,,,,
Prioritized,FALSE,182.5,4,0.5,80,3.509589041,0.014411378,0.068390846,5.092118025,8.50625,12,17.0125,24,,,,,,,,,,,
Prioritized,FALSE,188.5,4,0.5,80,3.535809019,0.015375003,0.070748091,5.405928373,8.83125,13,17.6625,26,,,,,,,,,,,
Prioritized,FALSE,182,4,0.5,80,3.68956044,0.015331638,0.048840523,5.109131575,8.89375,13,17.7875,26,,,,,,,,,,,
Prioritized,FALSE,179.5,4,0.5,81,3.676880223,0.01401558,0.035911322,5.133761168,8.648148148,12,17.2962963,24,,For spawn cd,TTT,ARA,MRT,MAT,,,,,
Prioritized,FALSE,185,4,0.5,80,3.597297297,0.015608428,0.062824488,5.098350763,8.81875,13,17.6375,26,,3,128.9032258,8.793727599,12.74193548,0.117219525,,,,,
Prioritized,FALSE,183.5,4,0.5,80,3.68119891,0.017157128,0.074800491,5.528398514,8.94375,13,17.8875,26,,6,128.65,8.728644547,12.61666667,0.085671139,,,,,
Prioritized,FALSE,183.5,4,0.5,80,3.566757493,0.014308629,0.034902334,4.967730761,8.68125,12,17.3625,24,,9,130.2,8.737137346,12.61666667,0.112152521,,,,,
Prioritized,FALSE,187,4,0.5,80,3.614973262,0.017076308,0.081871748,5.237321854,8.95,13,17.9,26,,,,,,,,,,,
Prioritized,FALSE,179.5,4,0.5,80,3.626740947,0.014861342,0.039907455,4.982547522,8.6375,12,17.275,24,,3,150.7166667,9.404657922,16.31666667,0.024916673,,,,,
Prioritized,FALSE,173,4,0.5,80,3.742774566,0.016299388,0.056846142,5.370123863,8.59375,12,17.1875,24,,6,239.6,9.1875,13.3,0.003494692,,,,,
Prioritized,FALSE,184,4,0.5,80,3.644021739,0.016417687,0.04886198,5.15805316,8.88125,12,17.7625,24,,9,350.15,8.798328189,12.83333333,0.004514551,,,,,
Prioritized,FALSE,185.5,4,0.5,80,3.641509434,0.015308153,0.051622391,5.364721775,8.94375,13,17.8875,26,,CBS,,,,,,,,,
Prioritized,FALSE,175,4,0.5,80,3.6,0.013858156,0.070817471,5.021011591,8.375,12,16.75,24,,3,128.3064516,8.835294703,12.61290323,4.058738331,,,,,
Prioritized,FALSE,189.5,4,0.5,80,3.62005277,0.017169551,0.106287003,5.350908279,9.075,13,18.15,26,,6,129.3166667,8.828233025,12.41666667,2.338974825,,,,,
Prioritized,FALSE,185,4,0.5,80,3.548648649,0.014948669,0.091760635,5.140000105,8.70625,12,17.4125,24,,9,130.8387097,8.81231581,12.51612903,3.53311341,,,,,
Prioritized,FALSE,184,4,0.5,80,3.578804348,0.014918218,0.066790104,5.120980978,8.73125,12,17.4625,24,,,,,,,,,,,
Distributed,FALSE,203.5,4,0.5,80,3.42997543,0.001345384,0.003011227,5.001832962,9.225,13,18.45,26,,,,,,,,,,,
Distributed,FALSE,193.5,4,0.5,80,3.405684755,0.001398973,0.003989458,5.603073359,8.7375,16,17.475,32,,,,,,,,,,,
Distributed,FALSE,201,4,0.5,80,3.552238806,0.001382018,0.003022909,6.084598541,9.425,14.5,18.85,29,,,,,,,,,,,
Distributed,FALSE,201.5,4,0.5,80,3.449131514,0.001415651,0.00398922,5.846532106,9.1875,13.5,18.375,27,,,,,,,,,,,
Distributed,FALSE,193,4,0.5,80,3.531088083,0.001062449,0.003013849,5.237619162,9.01875,13.5,18.0375,27,,TOTAL ACS,,,,,,,,,
Distributed,FALSE,210.5,4,0.5,80,3.567695962,0.001103781,0.00399971,4.497475624,9.8875,16,19.775,32,,Prioritized,TTT,ARA,MRT,MAT,,,,,
Distributed,FALSE,200.5,4,0.5,80,3.49127182,0.001345498,0.003988266,4.48526907,9.25,19,18.5,38,,50,82.43333333,8.804261438,12.41666667,0.069672235,,,,,
Distributed,FALSE,207.5,4,0.5,80,3.563855422,0.00111758,0.002992392,4.813974857,9.74375,15.5,19.4875,31,,80,128.2096774,8.777195341,12.61290323,0.120434376,,,,,
Distributed,FALSE,199.5,4,0.5,80,3.423558897,0.001022395,0.002021551,4.418808222,9.0375,13.5,18.075,27,,110,173.3666667,8.792945673,12.58333333,0.154293021,,,,,
Distributed,FALSE,197.5,4,0.5,80,3.610126582,0.001044671,0.002033472,4.393982172,9.4125,12,18.825,24,,,,,,,,,,,
Distributed,FALSE,196,4,0.5,80,3.530612245,0.000974433,0.003963232,4.311302662,9.15,15,18.3,30,,Distributed,,,,,,,,,
Distributed,FALSE,195.5,4,0.5,80,3.411764706,0.001020281,0.003001451,4.364171028,8.8375,17,17.675,34,,50,98.18333333,9.344496732,15.3,0.003200523,,,,,
Distributed,FALSE,199.5,4,0.5,80,3.403508772,0.001017279,0.002981186,4.307586432,8.9875,14,17.975,28,,80,149.8217822,9.34415643,16.42574257,0.027758466,,,,,
Distributed,FALSE,190.5,4,0.5,80,3.341207349,0.000972365,0.003988981,4.433804512,8.45625,13,16.9125,26,,110,205.1166667,9.326476931,17.71666667,0.006468455,,,,,
Distributed,FALSE,195.5,4,0.5,80,3.465473146,0.00100504,0.003988981,4.291150331,8.96875,14,17.9375,28,,,,,,,,,,,
Distributed,FALSE,195.5,4,0.5,81,3.547314578,0.001201764,0.003986359,4.345993519,9.061728395,17,18.12345679,34,,CBS,,,,,,,,,
Distributed,FALSE,188.5,4,0.5,80,3.49602122,0.001136875,0.005673409,4.459107876,8.7375,14,17.475,28,,50,82.32258065,8.783611638,12.41935484,2.024785826,,,,,
Distributed,FALSE,197.5,4,0.5,80,3.491139241,0.001011448,0.002023458,4.315230608,9.11875,17,18.2375,34,,80,128.3064516,8.83227051,12.61290323,4.082504988,,,,,
Distributed,FALSE,198,4,0.5,80,3.368686869,0.00100237,0.003002644,4.358445406,8.8375,13,17.675,26,,110,173.1774194,8.876777364,12.56451613,3.288573996,,,,,
Distributed,FALSE,197,4,0.5,80,3.472081218,0.000959784,0.002038002,4.297569752,9.05,16,18.1,32,,,,,,,,,,,
Distributed,FALSE,197.5,4,0.5,80,3.460759494,0.000997384,0.002990961,4.330536366,9.04375,21,18.0875,42,,,,,,,,,,,
Distributed,FALSE,204,4,0.5,81,3.522058824,0.001046215,0.00399065,4.378690481,9.37037037,13.5,18.74074074,27,,,,,,,,,,,
Distributed,FALSE,197.5,4,0.5,80,3.529113924,0.001471964,0.003984928,4.717021227,9.2125,14,18.425,28,,,,,,,,,,,
Distributed,FALSE,190.5,4,0.5,80,3.540682415,0.001067859,0.002995253,4.477615833,8.93125,13.5,17.8625,27,,,,,,,,,,,
Distributed,FALSE,201,4,0.5,80,3.512437811,0.001240374,0.057846785,4.398851871,9.325,14,18.65,28,,,,,,,,,,,
Distributed,FALSE,202,4,0.5,80,3.418316832,0.001021656,0.002993345,4.290688515,9.13125,17,18.2625,34,,,,,,,,,,,
Distributed,FALSE,199.5,4,0.5,80,3.431077694,0.001017389,0.003029823,4.390375853,9.05625,12.5,18.1125,25,,,,,,,,,,,
Distributed,FALSE,199,4,0.5,80,3.381909548,0.001032076,0.002022028,4.34627223,8.9125,12.5,17.825,25,,,,,,,,,,,
Distributed,FALSE,196.5,4,0.5,80,3.625954198,0.001443967,0.005983353,5.170956612,9.40625,15,18.8125,30,,,,,,,,,,,
Distributed,FALSE,192.5,4,0.5,80,3.480519481,0.00142999,0.009979963,5.611104012,8.875,17.5,17.75,35,,,,,,,,,,,
CBS,FALSE,196,4,0.5,80,3.602040816,0.022021173,1.216859102,6.03077054,9.325,12,18.65,24,,,,,,,,,,,
CBS,FALSE,184.5,4,0.5,80,3.588075881,0.004830825,0.084314585,5.129476547,8.775,12,17.55,24,,,,,,,,,,,
CBS,FALSE,180,4,0.5,80,3.602777778,0.002492231,0.008976221,5.177396774,8.60625,12,17.2125,24,,,,,,,,,,,
CBS,FALSE,184.5,4,0.5,81,3.52303523,0.007275073,0.174123764,5.32352829,8.524691358,12,17.04938272,24,,,,,,,,,,,
CBS,FALSE,185.5,4,0.5,80,3.617250674,0.006077921,0.089918375,5.114863873,8.8875,12,17.775,24,,,,,,,,,,,
CBS,FALSE,182.5,4,0.5,80,3.668493151,0.019653382,1.127645493,6.252018452,8.86875,12,17.7375,24,,,,,,,,,,,
CBS,FALSE,187,4,0.5,80,3.593582888,0.049668962,2.243858576,8.638970137,8.9,13,17.8,26,,,,,,,,,,,
CBS,FALSE,189,4,0.5,80,3.568783069,0.007072395,0.278775692,5.799875259,8.93125,13,17.8625,26,,,,,,,,,,,
CBS,FALSE,182.5,4,0.5,80,3.660273973,0.003564666,0.018946886,5.016265154,8.85,12.5,17.7,25,,,,,,,,,,,
CBS,FALSE,176,4,0.5,80,3.678977273,0.021703103,1.031220436,6.700174809,8.59375,12.5,17.1875,25,,,,,,,,,,,
CBS,FALSE,186.5,4,0.5,80,3.536193029,0.010445309,0.368020296,5.386430264,8.74375,13,17.4875,26,,,,,,,,,,,
CBS,FALSE,187.5,4,0.5,80,3.685333333,0.004836089,0.081753731,6.609891891,9.1375,12,18.275,24,,,,,,,,,,,
CBS,FALSE,188,4,0.5,80,3.691489362,0.017478685,1.083206415,6.93973279,9.175,12,18.35,24,,,,,,,,,,,
CBS,FALSE,179,4,0.5,80,3.639664804,0.023963303,0.836322784,7.39623785,8.64375,13,17.2875,26,,,,,,,,,,,
CBS,FALSE,180.5,4,0.5,80,3.653739612,0.017325255,0.819546461,6.737472773,8.74375,13,17.4875,26,,,,,,,,,,,
CBS,FALSE,189.5,4,0.5,80,3.659630607,0.004727384,0.022938967,5.235496759,9.16875,12,18.3375,24,,,,,,,,,,,
CBS,FALSE,175.5,4,0.5,80,3.698005698,0.004501374,0.039892435,5.243500948,8.6125,12,17.225,24,,,,,,,,,,,
CBS,FALSE,177.5,4,0.5,81,3.684507042,0.00916487,0.22858572,5.666566372,8.574074074,12,17.14814815,24,,,,,,,,,,,
CBS,FALSE,187,4,0.5,80,3.596256684,0.018202021,0.998804569,6.45598197,8.90625,13,17.8125,26,,,,,,,,,,,
CBS,FALSE,183,4,0.5,81,3.710382514,0.008756624,0.143718958,6.134481668,8.882716049,12,17.7654321,24,,,,,,,,,,,
CBS,FALSE,177,4,0.5,80,3.593220339,0.011746497,0.656620979,6.114452362,8.45,12,16.9,24,,,,,,,,,,,
CBS,FALSE,178.5,4,0.5,80,3.596638655,0.064484495,4.215764046,9.920385122,8.525,12,17.05,24,,,,,,,,,,,
CBS,FALSE,192.5,4,0.5,80,3.574025974,0.003950141,0.016954184,5.461970329,9.1,12,18.2,24,,,,,,,,,,,
CBS,FALSE,195,4,0.5,80,3.653846154,0.036115628,1.414193392,7.718953133,9.40625,12,18.8125,24,,,,,,,,,,,
CBS,FALSE,174,4,0.5,80,3.704022989,0.006057072,0.101270437,5.272872448,8.55625,12,17.1125,24,,,,,,,,,,,
CBS,FALSE,186,4,0.5,80,3.653225806,0.037199625,2.241625309,7.869652271,8.99375,13,17.9875,26,,,,,,,,,,,
CBS,FALSE,175.5,4,0.5,80,3.58974359,0.002527979,0.010970592,5.311442614,8.375,12,16.75,24,,,,,,,,,,,
CBS,FALSE,185.5,4,0.5,80,3.587601078,0.003908847,0.053855658,5.399035931,8.81875,12,17.6375,24,,,,,,,,,,,
CBS,FALSE,183.5,4,0.5,80,3.623978202,0.019765234,0.932867765,6.318835258,8.8125,12.5,17.625,25,,,,,,,,,,,
CBS,FALSE,179,4,0.5,80,3.620111732,0.003043306,0.033909559,5.333831787,8.6,12,17.2,24,,,,,,,,,,,
CBS,FALSE,192.5,4,0.5,80,3.568831169,0.006484172,0.159589529,4.603335142,9.0875,12,18.175,24,,Max Acs = 2,,,,,,,,,
Prioritized,FALSE,358,2,0.5,80,1.893854749,0.015641589,0.044903517,5.366913319,8.975,12,17.95,24,,,,,,,,,,,
Prioritized,FALSE,342,2,0.5,80,1.926900585,0.015528619,0.067815542,5.39029789,8.7375,12,17.475,24,,,,,,,,,,,
Prioritized,FALSE,334,2,0.5,80,1.917664671,0.0144465,0.07579875,5.154942513,8.50625,12,17.0125,24,,,,,,,,,,,
Prioritized,FALSE,370,2,0.5,80,1.877027027,0.017974221,0.073795319,6.045474291,9.18125,12,18.3625,24,,,,,,,,,,,
Prioritized,FALSE,353,2,0.5,80,1.882436261,0.01566984,0.092747211,5.347261429,8.80625,13,17.6125,26,,,,,,,,,,,
Prioritized,FALSE,342,2,0.5,80,1.878654971,0.014375055,0.068815231,5.532934189,8.53125,12,17.0625,24,,,,,,,,,,,
Prioritized,FALSE,359.5,2,0.5,80,1.897079277,0.017484868,0.063829422,5.593988419,9.025,13,18.05,26,,,,,,,,,,,
Prioritized,FALSE,348,2,0.5,80,1.91091954,0.015806695,0.066821337,5.340920448,8.8125,12,17.625,24,,,,,,,,,,,
Prioritized,FALSE,357,2,0.5,80,1.882352941,0.015573519,0.038468599,5.234715223,8.9,12,17.8,24,,,,,,,,,,,
Prioritized,FALSE,345.5,2,0.5,80,1.90593343,0.015082765,0.068810225,5.478978395,8.73125,12,17.4625,24,,,,,,,,,,,
Prioritized,FALSE,351,2,0.5,80,1.913105413,0.015185677,0.037897587,5.314946413,8.89375,12,17.7875,24,,,,,,,,,,,
Prioritized,FALSE,349.5,2,0.5,80,1.931330472,0.015864184,0.071808577,5.365804195,8.9375,12,17.875,24,,,,,,,,,,,
Prioritized,FALSE,348,2,0.5,80,1.847701149,0.013986487,0.040902615,5.367384672,8.5375,12,17.075,24,,,,,,,,,,,
Prioritized,FALSE,341,2,0.5,80,1.916422287,0.015390315,0.050873756,5.776111126,8.66875,12,17.3375,24,,,,,,,,,,,
Prioritized,FALSE,351.5,2,0.5,80,1.907539118,0.014768265,0.036936283,5.368723392,8.88125,12,17.7625,24,,,,,,,,,,,
Prioritized,FALSE,358,2,0.5,80,1.87150838,0.016026514,0.066816092,5.320416927,8.875,12,17.75,24,,,,,,,,,,,
Prioritized,FALSE,319.5,2,0.5,80,1.974960876,0.013587022,0.033906221,5.198886871,8.3875,12,16.775,24,,,,,,,,,,,
Prioritized,FALSE,333,2,0.5,81,1.90990991,0.014216073,0.050870895,5.208468914,8.351851852,12,16.7037037,24,,,,,,,,,,,
Prioritized,FALSE,347.5,2,0.5,80,1.945323741,0.015257681,0.052858114,5.275751352,8.95,12,17.9,24,,,,,,,,,,,
Prioritized,FALSE,360,2,0.5,80,1.876388889,0.016737526,0.05579257,5.385393858,8.94375,12,17.8875,24,,,,,,,,,,,
Prioritized,FALSE,343.5,2,0.5,80,1.931586608,0.019265109,0.078300238,5.684439182,8.79375,12,17.5875,24,,,,,,,,,,,
Prioritized,FALSE,365.5,2,0.5,80,1.841313269,0.016310274,0.054852486,5.634403944,8.9125,12,17.825,24,,,,,,,,,,,
Prioritized,FALSE,348.5,2,0.5,80,1.967001435,0.015890386,0.046899557,5.327428579,9.06875,12,18.1375,24,,,,,,,,,,,
Prioritized,FALSE,339.5,2,0.5,80,1.932253314,0.015571931,0.07575798,5.568490267,8.7,12,17.4,24,,,,,,,,,,,
Prioritized,FALSE,348.5,2,0.5,80,1.916786227,0.016527277,0.064831972,5.5159657,8.85,12,17.7,24,,,,,,,,,,,
Prioritized,FALSE,358.5,2,0.5,80,1.853556485,0.014974074,0.049383163,5.350864887,8.80625,12,17.6125,24,,,,,,,,,,,
Prioritized,FALSE,329,2,0.5,80,1.919452888,0.013436243,0.050872087,5.202969551,8.39375,13,16.7875,26,,,,,,,,,,,
Prioritized,FALSE,353.5,2,0.5,80,1.89533239,0.015639874,0.070778131,5.317984343,8.875,12,17.75,24,,,,,,,,,,,
Prioritized,FALSE,347,2,0.5,80,1.887608069,0.014124306,0.040864706,5.415920973,8.6875,12,17.375,24,,,,,,,,,,,
Prioritized,FALSE,343,2,0.5,80,1.913994169,0.015126002,0.074357986,5.410699844,8.70625,13,17.4125,26,,,,,,,,,,,
Distributed,FALSE,378,2,0.5,80,1.866402116,0.000668015,0.002238035,4.683619738,9.31875,13,18.6375,26,,,,,,,,,,,
Distributed,FALSE,353,2,0.5,80,1.864022663,0.000684012,0.003021717,4.920682669,8.725,12,17.45,24,,,,,,,,,,,
Distributed,FALSE,339,2,0.5,80,1.910029499,0.000728996,0.009416342,4.632492065,8.59375,12,17.1875,24,,,,,,,,,,,
Distributed,FALSE,361,2,0.5,81,1.932132964,0.000711611,0.003991604,5.145831823,9.111111111,13,18.22222222,26,,,,,,,,,,,
Distributed,FALSE,336.5,2,0.5,80,1.904903418,0.00065237,0.002044678,4.861143589,8.5125,13,17.025,26,,,,,,,,,,,
Distributed,FALSE,353,2,0.5,81,1.922096317,0.000971348,0.004992723,5.212924719,8.87654321,12,17.75308642,24,,,,,,,,,,,
Distributed,FALSE,332,2,0.5,80,1.861445783,0.000792407,0.004992008,5.932700872,8.225,12,16.45,24,,,,,,,,,,,
Distributed,FALSE,364,2,0.5,80,1.831043956,0.000759473,0.021939039,5.151897907,8.83125,12,17.6625,24,,,,,,,,,,,
Distributed,FALSE,348,2,0.5,80,1.889367816,0.001154972,0.006990671,5.24694562,8.71875,13,17.4375,26,,,,,,,,,,,
Distributed,FALSE,344,2,0.5,80,1.890988372,0.000951138,0.00702858,8.943254948,8.63125,12,17.2625,24,,,,,,,,,,,
Distributed,FALSE,339.5,2,0.5,80,2.001472754,0.000723585,0.003048658,4.895485163,8.99375,12,17.9875,24,,,,,,,,,,,
Distributed,FALSE,357.5,2,0.5,80,1.844755245,0.000680723,0.002992392,4.632560492,8.74375,12.5,17.4875,25,,,,,,,,,,,
Distributed,FALSE,359.5,2,0.5,80,1.906815021,0.00115051,0.010970354,4.933616877,9.06875,14.5,18.1375,29,,,,,,,,,,,
Distributed,FALSE,339,2,0.5,80,1.910029499,0.000829563,0.002996445,5.601000547,8.59375,12.5,17.1875,25,,,,,,,,,,,
Distributed,FALSE,341,2,0.5,80,1.890029326,0.001169629,0.008046389,5.394817352,8.55625,12,17.1125,24,,,,,,,,,,,
Distributed,FALSE,354,2,0.5,80,1.857344633,0.000809443,0.002997637,5.76084733,8.71875,13,17.4375,26,,,,,,,,,,,
Distributed,FALSE,342.5,2,0.5,80,1.858394161,0.001066253,0.011968374,5.527415752,8.45625,12,16.9125,24,,,,,,,,,,,
Distributed,FALSE,353.5,2,0.5,80,1.893917963,0.000805356,0.003991127,5.870125771,8.86875,13,17.7375,26,,,,,,,,,,,
Distributed,FALSE,358,2,0.5,81,1.884078212,0.000712027,0.003990173,5.169462442,8.827160494,13.5,17.65432099,27,,,,,,,,,,,
Distributed,FALSE,349.5,2,0.5,80,1.846924177,0.000752142,0.002994299,5.007249594,8.56875,12,17.1375,24,,,,,,,,,,,
Distributed,FALSE,354,2,0.5,80,1.867231638,0.000963552,0.002991915,5.774967909,8.7625,12,17.525,24,,,,,,,,,,,
Distributed,FALSE,355.5,2,0.5,80,1.888888889,0.001408921,0.007978201,7.613734961,8.89375,13,17.7875,26,,,,,,,,,,,
Distributed,FALSE,355,2,0.5,80,1.9,0.001449812,0.015965462,7.918358326,8.93125,13,17.8625,26,,,,,,,,,,,
Distributed,FALSE,345,2,0.5,80,1.937681159,0.001451472,0.035422564,7.366721153,8.85625,13.5,17.7125,27,,,,,,,,,,,
Distributed,FALSE,352,2,0.5,80,1.921875,0.001046183,0.003004551,5.963603258,8.95625,13.5,17.9125,27,,,,,,,,,,,
Distributed,FALSE,341.5,2,0.5,80,1.862371889,0.000912279,0.002991199,5.76336503,8.45,13,16.9,26,,,,,,,,,,,
Distributed,FALSE,343.5,2,0.5,80,1.912663755,0.001065478,0.009953976,6.767803907,8.7125,12,17.425,24,,,,,,,,,,,
Distributed,FALSE,355.5,2,0.5,80,1.848101266,0.001043036,0.028922081,5.955653667,8.7125,12.5,17.425,25,,,,,,,,,,,
Distributed,FALSE,360,2,0.5,80,1.876388889,0.001327344,0.011047363,7.056416035,8.94375,12,17.8875,24,,,,,,,,,,,
Distributed,FALSE,362.5,2,0.5,80,1.870344828,0.000954668,0.003002644,5.929659843,8.975,13,17.95,26,,,,,,,,,,,
CBS,FALSE,364.5,2,0.5,80,1.884773663,0.001191594,0.057846308,4.177511454,9.0875,13,18.175,26,,,,,,,,,,,
CBS,FALSE,344.5,2,0.5,80,1.901306241,0.000659996,0.004970551,4.209595919,8.6875,12,17.375,24,,,,,,,,,,,
CBS,FALSE,355,2,0.5,80,1.871830986,0.000590773,0.016954899,4.743662357,8.80625,12,17.6125,24,,,,,,,,,,,
CBS,FALSE,327,2,0.5,80,2.003058104,0.000632006,0.003982544,5.031820774,8.6875,12,17.375,24,,,,,,,,,,,
CBS,FALSE,342,2,0.5,80,1.868421053,0.0007786,0.017926693,5.064430714,8.4875,13,16.975,26,,,,,,,,,,,
CBS,FALSE,333.5,2,0.5,80,1.911544228,0.000587457,0.009973288,4.809752226,8.46875,12.5,16.9375,25,,,,,,,,,,,
CBS,FALSE,329.5,2,0.5,80,1.975720789,0.004319266,0.261306286,5.279098988,8.6375,12.5,17.275,25,,,,,,,,,,,
CBS,FALSE,343.5,2,0.5,80,1.848617176,0.000741034,0.01298213,4.907860994,8.4375,13,16.875,26,,,,,,,,,,,
CBS,FALSE,349,2,0.5,80,1.908309456,0.005569269,0.371065855,4.811076164,8.825,13,17.65,26,,,,,,,,,,,
CBS,FALSE,350.5,2,0.5,80,1.921540656,0.000688388,0.005984306,5.184049368,8.91875,12,17.8375,24,,,,,,,,,,,
CBS,FALSE,343.5,2,0.5,80,1.902474527,0.001523779,0.067816734,4.703298569,8.66875,12,17.3375,24,,,,,,,,,,,
CBS,FALSE,341,2,0.5,80,1.913489736,0.003239801,0.183420181,5.131910086,8.65625,12,17.3125,24,,,,,,,,,,,
CBS,FALSE,333.5,2,0.5,80,1.994002999,0.000780233,0.004987001,4.944393158,8.8125,12,17.625,24,,,,,,,,,,,
CBS,FALSE,348,2,0.5,80,1.879310345,0.000787205,0.003993034,5.62512517,8.675,12,17.35,24,,,,,,,,,,,
CBS,FALSE,332.5,2,0.5,80,1.94887218,0.000693205,0.003989697,5.099399328,8.6,12,17.2,24,,,,,,,,,,,
CBS,FALSE,334.5,2,0.5,80,1.859491779,0.00063294,0.003988981,4.846561193,8.275,12.5,16.55,25,,,,,,,,,,,
CBS,FALSE,342.5,2,0.5,80,1.900729927,0.006706711,0.445386887,5.280202627,8.6375,12,17.275,24,,,,,,,,,,,
CBS,FALSE,360.5,2,0.5,80,1.894590846,0.000767927,0.007978201,5.116224527,9.0375,12,18.075,24,,,,,,,,,,,
CBS,FALSE,343.5,2,0.5,80,1.841339156,0.000631177,0.003928661,4.72975421,8.40625,12,16.8125,24,,,,,,,,,,,
CBS,FALSE,339.5,2,0.5,80,1.905743741,0.007850459,0.514482975,5.610233307,8.5875,12,17.175,24,,,,,,,,,,,
CBS,FALSE,342,2,0.5,80,1.875730994,0.000959403,0.027938128,5.307913303,8.51875,12,17.0375,24,,,,,,,,,,,
CBS,FALSE,352.5,2,0.5,80,1.907801418,0.002863469,0.089759827,5.4778862,8.90625,13,17.8125,26,,,,,,,,,,,
CBS,FALSE,349.5,2,0.5,80,1.854077253,0.000486653,0.001994848,4.776574135,8.6,12.5,17.2,25,,,,,,,,,,,
CBS,FALSE,325.5,2,0.5,80,1.99078341,0.00059256,0.008013248,4.880466223,8.6,12,17.2,24,,,,,,,,,,,
CBS,FALSE,351,2,0.5,80,1.88034188,0.000604984,0.004986763,5.268868685,8.75,12,17.5,24,,,,,,,,,,,
CBS,FALSE,328.5,2,0.5,80,1.939117199,0.000895991,0.007978678,4.849347115,8.4625,12,16.925,24,,,,,,,,,,,
CBS,FALSE,350,2,0.5,80,1.92,0.006834196,0.433241844,5.359114885,8.9,12,17.8,24,,,,,,,,,,,
CBS,FALSE,363,2,0.5,80,1.929752066,0.000997527,0.014959812,4.714150429,9.25625,12,18.5125,24,,,,,,,,,,,
CBS,FALSE,336.5,2,0.5,80,1.965824666,0.000985265,0.009987593,4.888107777,8.76875,12,17.5375,24,,,,,,,,,,,
CBS,FALSE,346.5,2,0.5,80,1.929292929,0.003299155,0.194986582,5.066704988,8.85625,13,17.7125,26,,Spawn cd = 6,,,,,,,,,
Prioritized,FALSE,129.5,6,0.5,80,5.250965251,0.016572869,0.085345268,5.462498665,9,12,18,24,,,,,,,,,,,
Prioritized,FALSE,134.5,6,0.5,80,5.159851301,0.017696855,0.05784297,5.632469893,9.175,12,18.35,24,,,,,,,,,,,
Prioritized,FALSE,121.5,6,0.5,80,5.275720165,0.016727571,0.060960531,5.652390957,8.5125,13,17.025,26,,,,,,,,,,,
Prioritized,FALSE,129,6,0.5,80,5.135658915,0.014996439,0.064822674,5.518685341,8.78125,12,17.5625,24,,,,,,,,,,,
Prioritized,FALSE,125,6,0.5,80,5.084,0.018963455,0.173532963,5.758414507,8.44375,13,16.8875,26,,,,,,,,,,,
Prioritized,FALSE,122,6,0.5,80,5.25,0.016478655,0.156915665,5.62125206,8.50625,13,17.0125,26,,,,,,,,,,,
Prioritized,FALSE,129.5,6,0.5,81,5.104247104,0.018452717,0.074340582,5.67250514,8.660493827,13,17.32098765,26,,,,,,,,,,,
Prioritized,FALSE,126.5,6,0.5,81,5.162055336,0.017880928,0.044879436,5.818260193,8.561728395,12,17.12345679,24,,,,,,,,,,,
Prioritized,FALSE,126.5,6,0.5,80,5.23715415,0.023221782,0.12076664,6.386046886,8.78125,13,17.5625,26,,,,,,,,,,,
Prioritized,FALSE,136.5,6,0.5,81,5.065934066,0.017602702,0.066821098,5.811576843,9.037037037,13,18.07407407,26,,,,,,,,,,,
Prioritized,FALSE,129,6,0.5,80,4.903100775,0.017899072,0.071811914,5.582509756,8.40625,13,16.8125,26,,,,,,,,,,,
Prioritized,FALSE,130,6,0.5,81,5.165384615,0.014770204,0.048376799,5.296007156,8.790123457,12,17.58024691,24,,,,,,,,,,,
Prioritized,FALSE,131,6,0.5,80,5.145038168,0.01687525,0.061833143,5.519391537,8.925,12,17.85,24,,,,,,,,,,,
